"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"4447605";"Aadesh Baniya";"7";"1";"6";"3";"4";"7";"0";"0";"null";"null";"0.14285714285714285";"0.8571428571428571";"0.42857142857142855";"0.5714285714285714";"1.0";"0.0";"0.0";"5"
"2882845";"M Farley";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"4382069";"Mukesh Deo";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2907415";"barma754";"191";"0";"191";"190";"1";"191";"0";"0";"null";"null";"0.0";"1.0";"0.9947643979057592";"0.005235602094240838";"1.0";"0.0";"0.0";"18"
"77114";"LLAQWA";"240";"0";"240";"239";"1";"231";"9";"0";"null";"null";"0.0";"1.0";"0.9958333333333333";"0.004166666666666667";"0.9625";"0.0375";"0.0";"3"
"593205";"msdess";"3";"0";"3";"0";"3";"0";"3";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"3489033";"Adrian Laurenzi";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1948960";"sawbin15";"100";"1";"99";"0";"100";"67";"33";"24";"null";"null";"0.01";"0.99";"0.0";"1.0";"0.67";"0.33";"0.24";"19"
"2518299";"ARS panta";"24";"3";"21";"0";"24";"22";"2";"1";"null";"null";"0.125";"0.875";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"0.041666666666666664";"3"
"85314";"Samusz";"708";"707";"1";"707";"1";"620";"88";"8";"null";"null";"0.998587570621469";"0.0014124293785310734";"0.998587570621469";"0.0014124293785310734";"0.8757062146892656";"0.12429378531073447";"0.011299435028248588";"2"
"2870638";"Paulo Patire";"72";"0";"72";"71";"1";"72";"0";"0";"null";"null";"0.0";"1.0";"0.9861111111111112";"0.013888888888888888";"1.0";"0.0";"0.0";"1"
"556366";"myneur";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2862434";"rajhawaii";"20";"0";"20";"19";"1";"20";"0";"0";"null";"null";"0.0";"1.0";"0.95";"0.05";"1.0";"0.0";"0.0";"2"
"2874727";"Ashis Kharel";"7";"6";"1";"6";"1";"1";"6";"2";"null";"null";"0.8571428571428571";"0.14285714285714285";"0.8571428571428571";"0.14285714285714285";"0.14285714285714285";"0.8571428571428571";"0.2857142857142857";"1"
"1998160";"Chrisitan";"99";"95";"4";"0";"99";"99";"0";"0";"null";"null";"0.9595959595959596";"0.04040404040404041";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"2874746";"Karan Kunwar";"16";"7";"9";"15";"1";"16";"0";"0";"null";"null";"0.4375";"0.5625";"0.9375";"0.0625";"1.0";"0.0";"0.0";"2"
"3808620";"Abeey Paudel";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"2862451";"Notdawa F";"617";"39";"578";"487";"130";"495";"122";"83";"null";"null";"0.06320907617504051";"0.9367909238249594";"0.7893030794165316";"0.2106969205834684";"0.8022690437601296";"0.19773095623987033";"0.13452188006482982";"115"
"2870643";"llin67";"29";"0";"29";"28";"1";"18";"11";"11";"null";"null";"0.0";"1.0";"0.9655172413793104";"0.034482758620689655";"0.6206896551724138";"0.3793103448275862";"0.3793103448275862";"1"
"2874737";"Thiago Henrique Poiani";"20";"0";"20";"19";"1";"20";"0";"0";"null";"null";"0.0";"1.0";"0.95";"0.05";"1.0";"0.0";"0.0";"1"
"638293";"maxgps";"13";"7";"6";"12";"1";"4";"9";"1";"null";"null";"0.5384615384615384";"0.46153846153846156";"0.9230769230769231";"0.07692307692307693";"0.3076923076923077";"0.6923076923076923";"0.07692307692307693";"5"
"2075969";"kamonohashi";"144";"143";"1";"0";"144";"110";"34";"0";"null";"null";"0.9930555555555556";"0.006944444444444444";"0.0";"1.0";"0.7638888888888888";"0.2361111111111111";"0.0";"2"
"2866548";"juliakloiber";"37";"0";"37";"36";"1";"37";"0";"0";"null";"null";"0.0";"1.0";"0.972972972972973";"0.02702702702702703";"1.0";"0.0";"0.0";"4"
"527721";"ninjamask";"12";"0";"12";"11";"1";"0";"12";"6";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"0.0";"1.0";"0.5";"2"
"2870601";"ianiamianiam";"81";"0";"81";"80";"1";"81";"0";"0";"null";"null";"0.0";"1.0";"0.9876543209876543";"0.012345679012345678";"1.0";"0.0";"0.0";"17"
"4504865";"selimoon";"294";"0";"294";"293";"1";"201";"93";"6";"null";"null";"0.0";"1.0";"0.9965986394557823";"0.003401360544217687";"0.6836734693877551";"0.3163265306122449";"0.02040816326530612";"4"
"4246823";"SanjeevPokharel";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"2772288";"deadefy";"4";"1";"3";"0";"4";"1";"3";"0";"null";"null";"0.25";"0.75";"0.0";"1.0";"0.25";"0.75";"0.0";"4"
"2219338";"RichRico";"5094";"32";"5062";"5093";"1";"224";"4870";"87";"null";"null";"0.006281900274833137";"0.9937180997251669";"0.9998036906164115";"1.9630938358853554E-4";"0.04397330192383196";"0.956026698076168";"0.01707891637220259";"8"
"2932032";"Chudamani Joshi";"139";"138";"1";"0";"139";"33";"106";"32";"null";"null";"0.9928057553956835";"0.007194244604316547";"0.0";"1.0";"0.23741007194244604";"0.762589928057554";"0.2302158273381295";"17"
"1850730";"Morgan Herlocker";"111";"0";"111";"0";"111";"107";"4";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.963963963963964";"0.036036036036036036";"0.018018018018018018";"1"
"2874716";"André Landeck Moreira Franco Caiado";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"68982";"kisaa";"7";"2";"5";"1";"6";"0";"7";"0";"null";"null";"0.2857142857142857";"0.7142857142857143";"0.14285714285714285";"0.8571428571428571";"0.0";"1.0";"0.0";"5"
"2878807";"OBATOMI";"5";"4";"1";"4";"1";"5";"0";"0";"null";"null";"0.8";"0.2";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"179581";"Geofreund1";"54";"53";"1";"53";"1";"38";"16";"0";"null";"null";"0.9814814814814815";"0.018518518518518517";"0.9814814814814815";"0.018518518518518517";"0.7037037037037037";"0.2962962962962963";"0.0";"2"
"1789336";"Anil Gyawali";"34";"33";"1";"33";"1";"33";"1";"0";"null";"null";"0.9705882352941176";"0.029411764705882353";"0.9705882352941176";"0.029411764705882353";"0.9705882352941176";"0.029411764705882353";"0.0";"6"
"4083128";"Diwasworld";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4722126";"Boston Ike";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2887082";"jessamynsmith";"7";"0";"7";"0";"7";"7";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4099512";"Claudio Acosta";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4234695";"Willson Maharjan";"11";"1";"10";"5";"6";"10";"1";"0";"null";"null";"0.09090909090909091";"0.9090909090909091";"0.45454545454545453";"0.5454545454545454";"0.9090909090909091";"0.09090909090909091";"0.0";"4"
"2882979";"TauriCrab";"103";"102";"1";"102";"1";"54";"49";"23";"null";"null";"0.9902912621359223";"0.009708737864077669";"0.9902912621359223";"0.009708737864077669";"0.5242718446601942";"0.47572815533980584";"0.22330097087378642";"1"
"1854868";"Bhushan Raj Shrestha";"2";"0";"2";"1";"1";"0";"2";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.0";"1.0";"0.0";"2"
"4296136";"Yadav Timalsina";"10";"0";"10";"9";"1";"10";"0";"0";"null";"null";"0.0";"1.0";"0.9";"0.1";"1.0";"0.0";"0.0";"1"
"3202493";"DeepBlueSea";"22";"21";"1";"21";"1";"11";"11";"4";"null";"null";"0.9545454545454546";"0.045454545454545456";"0.9545454545454546";"0.045454545454545456";"0.5";"0.5";"0.18181818181818182";"4"
"2874789";"FunkYou";"304";"303";"1";"303";"1";"284";"20";"0";"null";"null";"0.9967105263157895";"0.003289473684210526";"0.9967105263157895";"0.003289473684210526";"0.9342105263157895";"0.06578947368421052";"0.0";"3"
"3780008";"joycecece";"6";"4";"2";"5";"1";"3";"3";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.8333333333333334";"0.16666666666666666";"0.5";"0.5";"0.0";"4"
"236945";"shashish";"2046";"1848";"198";"1465";"581";"1118";"928";"656";"null";"null";"0.9032258064516129";"0.0967741935483871";"0.7160312805474096";"0.28396871945259045";"0.5464320625610948";"0.45356793743890517";"0.3206256109481916";"110"
"2883001";"vbk2";"10";"0";"10";"9";"1";"10";"0";"0";"null";"null";"0.0";"1.0";"0.9";"0.1";"1.0";"0.0";"0.0";"1"
"2870718";"AneiraS";"55";"0";"55";"54";"1";"55";"0";"0";"null";"null";"0.0";"1.0";"0.9818181818181818";"0.01818181818181818";"1.0";"0.0";"0.0";"8"
"2899381";"pramool";"45";"44";"1";"44";"1";"43";"2";"1";"null";"null";"0.9777777777777777";"0.022222222222222223";"0.9777777777777777";"0.022222222222222223";"0.9555555555555556";"0.044444444444444446";"0.022222222222222223";"7"
"2887094";"MissBailey";"97";"96";"1";"41";"56";"97";"0";"0";"null";"null";"0.9896907216494846";"0.010309278350515464";"0.422680412371134";"0.5773195876288659";"1.0";"0.0";"0.0";"4"
"4521435";"Adar Amir";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4910571";"Vinod Parihash";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"4836844";"Bibek Dahal";"3";"1";"2";"2";"1";"1";"2";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.0";"3"
"2899339";"SKRegmi";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2874756";"Maria Clara Monteiro";"26";"25";"1";"25";"1";"26";"0";"0";"null";"null";"0.9615384615384616";"0.038461538461538464";"0.9615384615384616";"0.038461538461538464";"1.0";"0.0";"0.0";"1"
"2551191";"Jeena Mhrz";"25";"24";"1";"0";"25";"22";"3";"3";"null";"null";"0.96";"0.04";"0.0";"1.0";"0.88";"0.12";"0.12";"7"
"576954";"paully2k1";"269";"0";"269";"268";"1";"269";"0";"0";"null";"null";"0.0";"1.0";"0.9962825278810409";"0.0037174721189591076";"1.0";"0.0";"0.0";"5"
"4939256";"Padam Bist";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"454064";"vlasvlasvlas";"520";"0";"520";"0";"520";"520";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4136324";"Amul Krishna";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4488698";"Amanhattu";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"1027535";"chinghui";"66";"0";"66";"0";"66";"66";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"2883049";"kleo123";"335";"0";"335";"334";"1";"331";"4";"4";"null";"null";"0.0";"1.0";"0.9970149253731343";"0.0029850746268656717";"0.9880597014925373";"0.011940298507462687";"0.011940298507462687";"2"
"3481073";"nishaadhikari";"8";"7";"1";"7";"1";"4";"4";"4";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.5";"0.5";"0.5";"1"
"339405";"priya";"33";"0";"33";"0";"33";"33";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"2551274";"saugat 2498";"117";"116";"1";"0";"117";"97";"20";"7";"null";"null";"0.9914529914529915";"0.008547008547008548";"0.0";"1.0";"0.8290598290598291";"0.17094017094017094";"0.05982905982905983";"10"
"2874855";"Johannes Homeier";"55";"54";"1";"54";"1";"55";"0";"0";"null";"null";"0.9818181818181818";"0.01818181818181818";"0.9818181818181818";"0.01818181818181818";"1.0";"0.0";"0.0";"1"
"77261";"shogungt";"32";"0";"32";"31";"1";"32";"0";"0";"null";"null";"0.0";"1.0";"0.96875";"0.03125";"1.0";"0.0";"0.0";"1"
"3415546";"Bikash gyawali";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2862586";"cchowgule";"151";"0";"151";"150";"1";"151";"0";"0";"null";"null";"0.0";"1.0";"0.9933774834437086";"0.006622516556291391";"1.0";"0.0";"0.0";"1"
"1256907";"sunjoy79";"7";"6";"1";"6";"1";"1";"6";"0";"null";"null";"0.8571428571428571";"0.14285714285714285";"0.8571428571428571";"0.14285714285714285";"0.14285714285714285";"0.8571428571428571";"0.0";"4"
"4922774";"AlenaNarcheva";"2";"1";"1";"0";"2";"1";"1";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"0.5";"0.5";"0.0";"2"
"777685";"das-g";"271";"169";"102";"270";"1";"262";"9";"4";"null";"null";"0.6236162361623616";"0.3763837638376384";"0.996309963099631";"0.0036900369003690036";"0.966789667896679";"0.033210332103321034";"0.014760147601476014";"5"
"2797002";"Bhanu Bhakta Bhatta";"2583";"1577";"1006";"2409";"174";"1392";"1191";"407";"null";"null";"0.610530391018196";"0.3894696089818041";"0.9326364692218351";"0.06736353077816493";"0.5389082462253194";"0.4610917537746806";"0.1575687185443283";"79"
"4869547";"Utsav Bhetwal";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1043948";"SvendJonas";"123";"0";"123";"122";"1";"123";"0";"0";"null";"null";"0.0";"1.0";"0.991869918699187";"0.008130081300813009";"1.0";"0.0";"0.0";"4"
"2899400";"osmnarayan";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2477516";"Arunasank";"344";"0";"344";"343";"1";"322";"22";"10";"null";"null";"0.0";"1.0";"0.997093023255814";"0.0029069767441860465";"0.936046511627907";"0.06395348837209303";"0.029069767441860465";"15"
"2874822";"Hele_1";"279";"278";"1";"278";"1";"279";"0";"0";"null";"null";"0.996415770609319";"0.0035842293906810036";"0.996415770609319";"0.0035842293906810036";"1.0";"0.0";"0.0";"4"
"1863155";"bhushanshilpakar";"29";"28";"1";"28";"1";"25";"4";"4";"null";"null";"0.9655172413793104";"0.034482758620689655";"0.9655172413793104";"0.034482758620689655";"0.8620689655172413";"0.13793103448275862";"0.13793103448275862";"2"
"1117673";"Panta Shrijana";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"4910518";"Prashanna Saccos";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"4898229";"Sylvie lagrange";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"2874920";"eamartinez88";"317";"0";"317";"316";"1";"317";"0";"0";"null";"null";"0.0";"1.0";"0.9968454258675079";"0.0031545741324921135";"1.0";"0.0";"0.0";"4"
"4181558";"alexandrearanha";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2870822";"ltv";"1039";"0";"1039";"1038";"1";"1034";"5";"0";"null";"null";"0.0";"1.0";"0.9990375360923965";"9.624639076034649E-4";"0.9951876804619827";"0.004812319538017324";"0.0";"3"
"2276915";"ashishmittal1991";"88";"87";"1";"0";"88";"57";"31";"0";"null";"null";"0.9886363636363636";"0.011363636363636364";"0.0";"1.0";"0.6477272727272727";"0.3522727272727273";"0.0";"4"
"3231272";"seattlegp";"12";"0";"12";"11";"1";"12";"0";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"2"
"2862647";"drekmaby";"639";"638";"1";"638";"1";"334";"305";"79";"null";"null";"0.9984350547730829";"0.001564945226917058";"0.9984350547730829";"0.001564945226917058";"0.5226917057902973";"0.47730829420970267";"0.12363067292644757";"2"
"355867";"Nilk";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"359974";"hal_sk";"60";"59";"1";"59";"1";"52";"8";"0";"null";"null";"0.9833333333333333";"0.016666666666666666";"0.9833333333333333";"0.016666666666666666";"0.8666666666666667";"0.13333333333333333";"0.0";"1"
"2866703";"jhl423";"52";"0";"52";"51";"1";"52";"0";"0";"null";"null";"0.0";"1.0";"0.9807692307692307";"0.019230769230769232";"1.0";"0.0";"0.0";"1"
"2399747";"Loulou@Ayiyikoh";"781";"0";"781";"0";"781";"781";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"8"
"4955747";"Richard Maharjan";"4";"0";"4";"2";"2";"4";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"3255834";"Aayurveda";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2866695";"Elly Hall";"232";"0";"232";"231";"1";"218";"14";"0";"null";"null";"0.0";"1.0";"0.9956896551724138";"0.004310344827586207";"0.9396551724137931";"0.0603448275862069";"0.0";"1"
"4976230";"Bijay Thapa";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2874906";"Byungyun";"22";"0";"22";"21";"1";"22";"0";"0";"null";"null";"0.0";"1.0";"0.9545454545454546";"0.045454545454545456";"1.0";"0.0";"0.0";"4"
"2264597";"VectorB";"23";"0";"23";"22";"1";"12";"11";"0";"null";"null";"0.0";"1.0";"0.9565217391304348";"0.043478260869565216";"0.5217391304347826";"0.4782608695652174";"0.0";"2"
"2891291";"bzbuzzard";"28";"0";"28";"27";"1";"28";"0";"0";"null";"null";"0.0";"1.0";"0.9642857142857143";"0.03571428571428571";"1.0";"0.0";"0.0";"1"
"4361848";"Alesya Osadchaya";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4529784";"sujan_rdm";"6";"0";"6";"5";"1";"6";"0";"0";"null";"null";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"6"
"5054067";"Sasha Malla";"5";"4";"1";"0";"5";"4";"1";"0";"null";"null";"0.8";"0.2";"0.0";"1.0";"0.8";"0.2";"0.0";"1"
"2883093";"nepab";"6";"0";"6";"5";"1";"6";"0";"0";"null";"null";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"24126";"dforsi";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4488708";"pranabzs";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3456631";"ppanday";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"4840973";"Jacqueline Curry";"3";"0";"3";"0";"3";"3";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"4873740";"sxuvam chettri";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3911293";"bzendra";"193";"192";"1";"192";"1";"114";"79";"0";"null";"null";"0.9948186528497409";"0.0051813471502590676";"0.9948186528497409";"0.0051813471502590676";"0.5906735751295337";"0.40932642487046633";"0.0";"1"
"4488707";"lazycaveman";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4488716";"OSMNabin";"7";"0";"7";"5";"2";"7";"0";"0";"null";"null";"0.0";"1.0";"0.7142857142857143";"0.2857142857142857";"1.0";"0.0";"0.0";"3"
"4836866";"ashish pulami";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"3878516";"openmap1";"15";"14";"1";"14";"1";"15";"0";"0";"null";"null";"0.9333333333333333";"0.06666666666666667";"0.9333333333333333";"0.06666666666666667";"1.0";"0.0";"0.0";"2"
"3911278";"ayushupreti22";"380";"300";"80";"176";"204";"272";"108";"1";"null";"null";"0.7894736842105263";"0.21052631578947367";"0.4631578947368421";"0.5368421052631579";"0.7157894736842105";"0.28421052631578947";"0.002631578947368421";"49"
"2879100";"redwisdom";"296";"234";"62";"295";"1";"246";"50";"0";"null";"null";"0.7905405405405406";"0.20945945945945946";"0.9966216216216216";"0.0033783783783783786";"0.831081081081081";"0.16891891891891891";"0.0";"2"
"2874993";"Samara1973";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2477694";"Tenzing Sherpa";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4931092";"Aayush kc";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1379953";"montseferrer";"202";"201";"1";"201";"1";"202";"0";"0";"null";"null";"0.995049504950495";"0.0049504950495049506";"0.995049504950495";"0.0049504950495049506";"1.0";"0.0";"0.0";"1"
"1863285";"jyun76";"997";"996";"1";"124";"873";"947";"50";"6";"null";"null";"0.9989969909729187";"0.0010030090270812437";"0.12437311935807423";"0.8756268806419257";"0.9498495486459378";"0.05015045135406219";"0.006018054162487462";"7"
"2883138";"Manish Kokh";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2866752";"paren8esis";"16";"0";"16";"15";"1";"16";"0";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"1.0";"0.0";"0.0";"2"
"2883136";"omidm";"30";"0";"30";"29";"1";"30";"0";"0";"null";"null";"0.0";"1.0";"0.9666666666666667";"0.03333333333333333";"1.0";"0.0";"0.0";"3"
"4849189";"3 way Restaurant and bar";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2874951";"Silje Wendelborg Fremo";"290";"0";"290";"289";"1";"290";"0";"0";"null";"null";"0.0";"1.0";"0.996551724137931";"0.0034482758620689655";"1.0";"0.0";"0.0";"4"
"2907741";"mapconcierge_tech";"4";"0";"4";"3";"1";"3";"1";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"0.75";"0.25";"0.0";"2"
"5025342";"Bikash Jindal";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"5037627";"Babin Joshi";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2248282";"susan1298";"58";"24";"34";"57";"1";"41";"17";"7";"null";"null";"0.41379310344827586";"0.5862068965517241";"0.9827586206896551";"0.017241379310344827";"0.7068965517241379";"0.29310344827586204";"0.1206896551724138";"12"
"2899541";"abhicsr";"12";"11";"1";"11";"1";"12";"0";"0";"null";"null";"0.9166666666666666";"0.08333333333333333";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"3"
"2866774";"kgallant";"18";"0";"18";"17";"1";"18";"0";"0";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"1.0";"0.0";"0.0";"2"
"4009656";"Ram Pukar Jha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"421504";"u_kubota";"109";"0";"109";"108";"1";"109";"0";"0";"null";"null";"0.0";"1.0";"0.9908256880733946";"0.009174311926605505";"1.0";"0.0";"0.0";"1"
"3497660";"Kathmandu Tourist Home";"5";"4";"1";"0";"5";"3";"2";"1";"null";"null";"0.8";"0.2";"0.0";"1.0";"0.6";"0.4";"0.2";"3"
"1961615";"Samorn";"6";"5";"1";"5";"1";"2";"4";"2";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1"
"5050079";"Rabin Sharma";"4";"3";"1";"3";"1";"3";"1";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.75";"0.25";"0.0";"2"
"4136614";"Prashant Khanal";"2";"1";"1";"0";"2";"2";"0";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4980439";"Upendra21";"5";"0";"5";"0";"5";"5";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
